"","id","t_debut","t_fin","duree","y_min","y_max","amplitude","pente_debut","pente_debutM","pente_fin","pente_finM","aire_2mean","aire_2min","cycle_nb"
"109",16,34.1490476190476,41.6290476190476,7.47999999999996,2.05714285714286,3,0.942857142857143,0.576923076923087,0.576923076923089,-0.161290322580645,-0.161290322580645,3.5262857142857,7.47999999999996,4
"110",16,50.0421428571428,52.4228571428571,2.3807142857143,2.05714285714286,3,0.942857142857143,0.568720379146914,0.568720379146911,-1.30434782608699,-1.30434782608697,1.12233673469389,2.3807142857143,5
"111",16,97.3420634920635,104.258095238095,6.91603174603172,2.05714285714286,6,3.94285714285714,0.818181818181811,0.979688424373812,-1.36363636363652,-1.36363636363653,12.8627165532882,17.3904761904765,6
"112",16,104.502857142857,113.609285714286,9.10642857142875,2.05714285714286,3,0.942857142857143,0.281690140845071,0.281690140845069,-0.163710777626189,-0.163710777626189,4.29303061224498,9.10642857142875,7
"113",16,124.065952380953,130.033333333333,5.96738095238032,2.05714285714286,5,2.94285714285714,2.35294117647058,2.3529411764706,-0.571428571428571,-0.623927309439759,8.57628911564499,13.3514285714267,8
"114",16,149.423333333333,153.949047619048,4.52571428571426,2.05714285714286,3,0.942857142857143,0.329670329670367,0.329670329670364,-0.566037735848948,-0.566037735848964,2.13355102040815,4.52571428571426,9
"115",17,0,0.634285714285715,0.634285714285715,1.82857142857143,2,0.171428571428571,-0.27027027027027,NA,-0.27027027027027,-0.27027027027027,0.0543673469387756,0.317142857142857,1
"116",17,15.2798412698412,26.6074603174603,11.327619047619,1.82857142857143,4,2.17142857142857,0.247592847317743,0.247592847317743,-0.849056603773593,-0.849056603773593,12.2985578231293,16.9914285714286,2
"117",17,30.5623809523809,34.3890476190476,3.82666666666671,1.82857142857143,3,1.17142857142857,0.67415730337078,0.674157303370779,-0.560747663551396,-0.560747663551396,2.24133333333336,3.82666666666671,3
"118",17,40.9761904761905,50.2792857142857,9.30309523809522,1.82857142857143,3,1.17142857142857,0.162162162162163,0.162162162162163,-0.563380281690141,-0.563380281690142,5.44895578231291,9.30309523809522,4
"119",17,61.8938095238095,76.5538095238096,14.66,1.82857142857143,6,4.17142857142857,0.405405405405407,0.405405405405407,-1.25,-0.95445630856394,31.1818095238096,38.6776190476192,5
"120",17,81.0325,93.5728571428571,12.5403571428572,1.82857142857143,5,3.17142857142857,1.10599078341013,1.10599078341013,-0.327868852459017,-0.327868852459017,19.8854234693878,25.0807142857143,6
"121",17,101.00619047619,101.809047619047,0.802857142857121,1.82857142857143,2,0.171428571428571,0.618556701031066,0.618556701031074,-0.326086956521705,-0.326086956521712,0.0688163265306105,0.401428571428561,7
"122",17,131.310952380953,133.99380952381,2.68285714285716,1.82857142857143,2,0.171428571428571,0.283018867924476,0.283018867924469,-0.0825309491059193,-0.0825309491059191,0.229959183673472,1.34142857142858,8
"123",17,145.559285714286,148.624523809524,3.0652380952385,1.82857142857143,3,1.17142857142857,0.542986425339265,0.542986425339261,-1.29032258064518,-1.29032258064519,1.79535374149683,3.0652380952385,9
"124",17,150.076825396826,155.85,5.7731746031744,1.82857142857143,4,2.17142857142857,1.02272727272739,1.02272727272738,0,NA,10.2308752834465,14.1347619047616,10
"125",18,0,1.85142857142857,1.85142857142857,2.48571428571429,3,0.514285714285714,-0.277777777777778,NA,-0.277777777777778,-0.277777777777778,0.476081632653061,1.85142857142857,1
"126",18,3.86174603174603,20.5199047619047,16.6581587301587,2.48571428571429,6,3.51428571428571,1.85567010309278,0.435389667853141,-0.409276944065483,-0.409276944065483,32.1287804988662,49.4929365079364,2
"127",18,25.4376190476191,29.0414285714286,3.60380952380954,2.48571428571429,5,2.51428571428571,1.15384615384614,1.15384615384614,-1.76470588235294,-1.76470588235295,4.53050340136056,7.20761904761908,3
"128",18,92.9538095238096,97.0080952380953,4.0542857142857,2.48571428571429,3,0.514285714285714,0.16260162601626,0.16260162601626,-0.576923076923088,-0.576923076923092,1.0425306122449,4.0542857142857,4
"129",18,100.433492063492,102.847936507937,2.41444444444465,2.48571428571429,4,1.51428571428571,1.74757281553395,1.74757281553391,-0.97826086956511,-0.978260869565107,1.82807936507953,3.62166666666701,5
"130",18,113.94126984127,129.279047619047,15.3377777777776,2.48571428571429,5,2.51428571428571,0.24324324324323,0.258085539714877,-0.574162679425732,-0.629245620307443,20.7445555555545,38.2421428571413,6
"131",18,135.506666666667,148.789428571429,13.2827619047616,2.48571428571429,6,3.51428571428571,0.408163265306122,0.408163265306122,-3.22580645161288,-3.22580645161295,29.636138775509,42.1652380952364,7
"132",19,0.822857142857143,7.16428571428571,6.34142857142857,2.14285714285714,6,3.85714285714286,1.38888888888889,1.38888888888889,-0.9375,-1.08216432865732,11.7191836734694,16.247619047619,1
"133",19,42.897619047619,49.7119047619047,6.81428571428571,2.14285714285714,3,0.857142857142857,0.162162162162163,0.162162162162163,-0.560747663551397,-0.560747663551395,2.9204081632653,6.81428571428571,2
"134",19,52.6261904761905,54.6047619047619,1.97857142857144,2.14285714285714,3,0.857142857142857,1.30434782608698,1.30434782608698,-0.648648648648635,-0.648648648648636,0.847959183673474,1.97857142857144,3
"135",19,60.335119047619,76.8766666666667,16.5415476190476,2.14285714285714,6,3.85714285714286,0.328317373461013,0.328317373461013,-3.06122448979599,-3.06122448979594,38.7158418367349,50.1872023809526,4
"136",19,78.1214285714286,94.3238095238095,16.2023809523809,2.14285714285714,5,2.85714285714286,1.31147540983607,1.31147540983606,-0.0811907983761844,-0.203735144312394,14.0748299319728,25.3142857142858,5
"137",19,100.616666666667,105.783333333333,5.16666666666625,2.14285714285714,3,0.857142857142857,1.14285714285695,1.14285714285693,-0.552995391705018,-0.55299539170503,3.44285714285667,8.03333333333224,6
"138",19,152.374603174603,155.866666666667,3.49206349206378,2.14285714285714,5,2.85714285714286,0.818181818181744,0.818181818181751,0.818181818181744,NA,4.9886621315197,6.98412698412756,7
"139",20,0,2.32571428571429,2.32571428571429,2.37142857142857,3,0.628571428571429,-0.27027027027027,NA,-0.27027027027027,-0.27027027027027,0.730938775510205,2.32571428571429,1
"140",20,6.2852380952381,20.7279047619047,14.4426666666666,2.37142857142857,6,3.62857142857143,1.28342245989305,0.65206229676536,-0.408719346049047,-0.408719346049048,29.8009809523809,42.1159523809523,2
"141",20,25.0707619047619,28.9291428571428,3.85838095238098,2.37142857142857,6,3.62857142857143,1.38888888888889,1.38888888888889,-2.91262135922325,-2.91262135922325,7.00020544217691,9.64595238095244,3
"142",20,31.4,33.4376190476191,2.03761904761905,2.37142857142857,3,0.628571428571429,0.685714285714278,0.685714285714272,-0.560747663551412,-0.560747663551409,0.640394557823132,2.03761904761905,4
"143",20,100.416666666667,102.922857142857,2.50619047619027,2.37142857142857,4,1.62857142857143,1.71428571428542,1.7142857142854,-1.04651162790722,-1.04651162790723,2.04075510204065,3.75928571428543,5
"144",20,109.337460317461,122.487619047619,13.1501587301582,2.37142857142857,5,2.62857142857143,0.244233378561744,0.244233378561744,-1.10091743119276,-1.10091743119277,17.2830657596365,26.3003174603164,6
